,store,sido,gungu,address,phone
842,장양리점,강원도,원주시,강원도 원주시 소초면 장막1길 7,033-747-3477
843,장위동점,서울특별시,성북구,서울특별시 성북구 장월로 90,02-941-9300
844,장유2점,경상남도,김해시,경상남도 김해시 대청동 291-1 ,055-313-9797
845,장유점,경상남도,김해시,경상남도 김해시 무계동 278,055-312-5197
846,장평점,경상남도,거제시,경상남도 거제시 장평3로4길 24,055-635-3879
847,장항점,충청남도,서천군,충청남도 서천군 장항읍 장항로 125-1,041-956-5282
848,장현점,경기도,남양주시,경기도 남양주시 진접읍 봉현로36번길 12,031-571-7800
849,장호원점,경기도,이천시,경기도 이천시 장호원읍 샘재로147번길 26,031-641-4170
850,장흥관산점,전라남도,장흥군,전라남도 장흥군 관산읍 관산로 119-1,061-867-7970
851,장흥점,전라남도,장흥군,전라남도 장흥군 장흥읍 동교3길 8,061-863-8191
852,적성점,경기도,파주시,경기도 파주시 적성면 청송로 1020,031-959-3600
853,전곡터미널점,경기도,연천군,경기도 연천군 전곡읍 온골로 56,031-832-3170
854,전남금산점,전라남도,고흥군,전라남도 고흥군 금산면 대흥리 360-20,061-842-7471
855,전대리점,경기도,용인시처인구,경기도 용인시처인구 포곡읍 전대로78번길 3-1,031-333-2272
856,전대점,광주광역시,북구,광주광역시 북구 서양로 46,062-251-9222
857,전민점,대전광역시,유성구,"대전광역시 유성구 전민로10번길 49(전민동, 1층)",042-862-9962
858,전북지사, ,,,
859,전하점,울산광역시,동구,울산광역시 동구 전하동 618-8,052-252-7702
860,점동점,경기도,여주시,경기도 여주시 점동면 청안로 134,031-882-2328
861,정관점,부산광역시,기장군,부산광역시 기장군 정관읍모전3길 37,051-728-9992
862,정남점,경기도,화성시,경기도 화성시 정남면 괘량리 1048-3,031-352-1780
863,정릉점,서울특별시,성북구,서울특별시 성북구 돈암동 43-6,02-911-6329
864,정릉행복점,서울특별시,성북구,서울특별시 성북구 정릉동 372-47,02-943-1960
865,정림점,대전광역시,서구,대전광역시 서구 정림동 666번지,042-585-9289
866,정산점,충청남도,청양군,충청남도 청양군 정산면 서정리 168,041-943-2308
867,정선점,강원도,정선군,강원도 정선군 정선읍 정선로 1352,033-562-1072
868,정자점,경기도,성남시분당구,"경기도 성남시분당구 황새울로116번 28, 1층(정자동)",031-713-9599
869,정자점(수원),경기도,수원시장안구,경기도 수원시장안구 장안로 183,031-268-1576
870,제물포점,인천광역시,미추홀구,인천광역시 미추홀구 장천로112번길 10 1층,032-876-1153
871,제부도점,경기도,화성시,경기도 화성시 서신면 해안길 246-1,031-357-2938
872,제주동문점,제주특별자치도,제주시,제주특별자치도 제주시 일도1동 1084-13,064-757-3522
873,제주지사, ,,,
874,제천역전점,충청북도,제천시,충청북도 제천시 내토로 435-1,043-643-1885
875,조암점,경기도,화성시,경기도 화성시 우정읍 조암서로22번길 21,031-358-6843
876,조양동점,강원도,속초시,강원도 속초시 동해대로 3998(조양동),033-636-2270
877,조원점,경기도,수원시장안구,경기도 수원시장안구 송정로187번길 49,031-248-0088
878,조원주공점,경기도,수원시장안구,경기도 수원시장안구 금당로39번길 34 주공APT2단지상가1/2 101,031-268-9233
879,조치원2점,세종특별자치시,조치원읍,"세종특별자치시  조치원읍 새내로 65-1, 1층",044-866-3030
880,조치원3점,세종특별자치시,조치원읍,세종특별자치시  조치원읍 충현로 159 욱일@상가B07호,044-862-2020
881,종로낙원점,서울특별시,종로구,서울특별시 종로구 낙원동 49,02-765-0508
882,주공1점,경기도,평택시,경기도 평택시 평택2로 108 (비전동),031-654-9993
883,주덕점,충청북도,충주시,충청북도 충주시 주덕읍 신양로 109,043-845-6421
884,주문진점,강원도,강릉시,강원도 강릉시 주문진읍 주문로 117,033-661-0006
885,주안2동점,인천광역시,미추홀구,인천광역시 미추홀구 경인로 326번 49,032-872-4605
886,주안점,인천광역시,미추홀구,인천광역시 미추홀구 염창로 84-3,032-864-4335
887,주원점,인천광역시,미추홀구,인천광역시 미추홀구 주안동 1593-34,032-439-2743
888,주천점,강원도,영월군,강원도 영월군 주천면 주천로 88-1,033-372-2840
889,주촌점,경상남도,김해시,경상남도 김해시 주촌면 주선로76,055-327-6008
890,죽림점,경상남도,통영시,"경상남도 통영시 광도면 죽림1로 17-37, 102호(용문빌딩1층)",055-642-0038
891,죽변점,경상북도,울진군,경상북도 울진군 죽변면 죽변북로 59,054-782-3388
892,죽산점,경기도,안성시,경기도 안성시 죽산면 중서길 1,031-676-3152
893,죽전점,경기도,용인시수지구,"경기도 용인시수지구 대지로 62, 104(죽전동)",031-261-9595
894,죽정점,충청남도,보령시,충청남도 보령시 죽정동 646-9,041-936-5293
895,중곡1점,서울특별시,광진구,"서울특별시 광진구 용마산로7길 20(중곡동, 1층)",02-455-3688
896,중곡2점,서울특별시,광진구,서울특별시 광진구 중곡동 199-27,02-468-9658
897,중동1점,경기도,부천시원미구,경기도 부천시원미구 중동 805-2 중앙 103호,032-662-6858
898,중동동성점,경기도,부천시원미구,"경기도 부천시원미구 조마루로 233, 상가동1층121호(중동, 미리내마을)",032-323-5500
899,중리점,대구광역시,서구,대구광역시 서구 국채보상로38길 57-1,053-562-9595
900,중리점(대전),대전광역시,대덕구,대전광역시 대덕구 중리남로 20,042-624-0430
901,중마점,전라남도,광양시,전라남도 광양시 중동 1681번지 태영@ 상가 106호,061-794-0909
902,중문점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 천제연로185번 3-1,064-738-8483
903,중산점,경기도,고양시일산동구,경기도 고양시일산동구 탄중로 416 상가 109,031-976-0343
904,중앙점(경주),경상북도,경주시,경상북도 경주시 노동동 236-1,054-742-1640
905,중촌점,대전광역시,중구,대전광역시 중구 목중로39번길 21,042-252-7008
906,중화산동점,전라북도,전주시완산구,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)",063-228-5700
907,중흥리점,충청남도,당진시,충청남도 당진시 송악읍 송악로 685,041-358-0444
908,중흥설악점,경기도,부천시원미구,경기도 부천시원미구 중동 1052 중흥주공상가 204,032-324-7511
909,증산동점,서울특별시,은평구,서울특별시 은평구 증산동 159-14,02-304-9346
910,증평점,충청북도,증평군,충청북도 증평군 증평읍 중앙로173,043-838-4015
911,지경리점,강원도,철원군,강원도 철원군 김화읍 청양로84,033-458-3990
912,지곡점,충청남도,서산시,충청남도 서산시 지곡면 무장리 920 오스카빌 103,041-663-9985
913,지리산온천점,전라남도,구례군,전라남도 구례군 산동면 관산리 715-2번지,061-783-7834
914,지원점,광주광역시,동구,광주광역시 동구 소태동 653-4,062-228-9292
915,지평점,경기도,양평군,경기도 양평군 지평면 지평의병로 96,031-773-7125
916,직산부영점,충청남도,천안시서북구,충청남도 천안시서북구 직산읍 군수1길 10 부영아파트상가 107호,041-581-1210
917,직산점,충청남도,천안시서북구,충청남도 천안시서북구 직산읍 삼은리 76-177,041-583-2077
918,진달래점,서울특별시,강남구,서울특별시 강남구 역삼동 779-9,02-567-9779
919,진도점,전라남도,진도군,전라남도 진도군 진도읍 옥주길 22,061-544-3188
920,진량점,경상북도,경산시,경상북도 경산시 진량읍 황제리 70-1 창신황제상가 203,053-856-9959
921,진보점,경상북도,청송군,경상북도 청송군 진보면 진안리 384-4,054-874-2800
922,진부점,강원도,평창군,강원도 평창군  진부면 진부중앙로 70,033-335-1442
923,진우점,강원도,원주시,강원도 원주시 현충로 272(태장동),033-742-8371
924,진잠점,대전광역시,유성구,대전광역시 유성구 원내동 343-6,042-543-5565
925,진주대곡점,경상남도,진주시,경상남도 진주시 대곡면 광석리 315-1,055-744-2880
926,진천대곡점,대구광역시,달서구,대구광역시 달서구 상화로21길 49(진천동),053-635-7709
927,진천점,충청북도,진천군,"충청북도 진천군 진천읍 문화로 237-18, 101호",043-533-4369
928,진하점,울산광역시,울주군,울산광역시 울주군 서생면 깨목길 28,052-238-8182
929,참이슬점,경기도,평택시,경기도 평택시 참이슬길 16,031-654-9923
930,창녕점,경상남도,창녕군,경상남도 창녕군 창녕읍 명덕로 48,055-532-3826
931,창동역점,서울특별시,도봉구,서울특별시 도봉구 창동 135-14 1층 103,02-900-9297
932,창신동점,서울특별시,종로구,"서울특별시 종로구 지봉로5길 12, 1층(창신동)",02-741-9292
933,창현점,경기도,남양주시,경기도 남양주시 화도읍 창현로  60(신명상가 108호),031-595-4560
934,천리점,경기도,용인시처인구,경기도 용인시처인구 이동면 백옥대로 623,031-332-2401
935,천마점,경기도,남양주시,경기도 남양주시 화도읍 멋갓로28번길 36,031-594-8852
936,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 2,041-641-8292
937,천안3점,충청남도,천안시동남구,충청남도 천안시동남구 봉정로 18,041-572-9930
938,천안4점,충청남도,천안시동남구,충청남도 천안시동남구 오룡동 63-12,041-569-9415
939,천안7단지점,충청남도,천안시서북구,"충청남도 천안시서북구 쌍용11길 57 109(쌍용동, 주공아파트 7단지상가)",041-571-1137
940,천안백석점,충청남도,천안시서북구,충청남도 천안시서북구 백석5길 23-1(백석동),041-522-7888
941,천안신당점,충청남도,천안시서북구,충청남도 천안시서북구 신당동 271-9,041-553-9445
942,천안신방점,충청남도,천안시동남구,충청남도 천안시동남구 서부대로 피오레상가103 ,041-575-9292
943,천안청룡점,충청남도,천안시동남구,충청남도 천안시동남구  구성2길 1(구성동),041-562-5608
944,천왕점,서울특별시,구로구,서울특별시 구로구 천왕로 56 천왕이펜하우스3단지 상가 1층 102호,02-2685-9592
945,천천2점,경기도,수원시장안구,경기도 수원시장안구 화서동 706 진흥@상가 105,031-298-3141
946,천호점,서울특별시,강동구,"서울특별시 강동구 천중로18길 53, 1층 (천호동)",02-476-6188
947,철산2점,경기도,광명시,경기도 광명시 철산2동 156-1 1층,02-2060-7717
948,철산3점,경기도,광명시,"경기도 광명시 도덕공원로 21-1. 비02호(철산동,힐타운상가)",02-2616-5553
949,첨단점,광주광역시,광산구,광주광역시 광산구 산월동 산월로 64,062-973-9991
950,청당점,충청남도,천안시동남구,"충청남도 천안시동남구 청수10길 12, 101",041-622-5522
951,청도점,경상북도,청도군,경상북도 청도군 청도읍 청화로 202-2,054-371-6633
952,청라2점,인천광역시,서구,인천광역시 서구 청라루비로 144번길 6-6,032-567-8292
953,청라점,충청남도,보령시,충청남도 보령시 청라면 당안길1,041-932-8334
954,청량리점,서울특별시,동대문구,"서울특별시 동대문구 왕산로 247, 1층(청량리동)",02-969-9595
955,청룡동점,서울특별시,관악구,서울특별시 관악구 청룡길 20,02-876-9294
956,청림점,경상북도,포항시남구,경상북도 포항시남구 청림동 588-2번지,054-291-7967
957,청북신도시점,경기도,평택시,경기도 평택시 청북면 옥길리 1165-7,031-686-8833
958,청북점,경기도,평택시,경기도 평택시 청북읍 신포길56,031-683-3071
959,청양점,충청남도,청양군,충청남도 청양군 청양읍 읍내리 203-40,041-943-0230
960,청일점,강원도,횡성군,강원도 횡성군 청일면 유동로 18,033-344-9288
961,청주용암점,충청북도,청주시상당구,충청북도 청주시상당구 무농정로3번길 36(용암동),043-297-9292
962,청천2점,인천광역시,부평구,인천광역시 부평구 청천2동 11-35,032-517-4564
963,청풍점,충청북도,제천시,"충청북도 제천시 청풍면 청풍호로58번길, 10-16",043-648-0097
964,초가점,경기도,포천시,경기도 포천시 소흘읍 검바위길 84,031-543-1800
965,초계점,경상남도,합천군,경상남도 합천군 초계면 초계리 89-1,055-933-6922
966,초원점,충청남도,아산시,충청남도 아산시 좌부동 84 초원상가 103,041-549-0009
967,초월점,경기도,광주시,경기도 광주시 초월읍 경춘대로 1043,031-767-4166
968,초지1점,경기도,안산시단원구,경기도 안산시단원구 초지동 734-5 한양타워 114호,031-402-9979
969,총신대점,서울특별시,동작구,서울특별시 동작구 사당5동 213-7,02-588-3581
970,추풍령점,충청북도,영동군,충청북도 영동군 추풍령면 신안로 52-1,043-742-2548
971,춘천명동점,강원도,춘천시,강원도 춘천시 금강로76번길 (조양동),033-253-9566
972,춘천터미널점,강원도,춘천시,강원도 춘천시 공지로 458(근화동),033-253-8490
973,춘천팔호광장점,강원도,춘천시,강원도 춘천시 효자로 154(효자동),033-253-8578
974,충남덕산점,충청남도,예산군,충청남도 예산군 덕산면 읍내리 342-1,041-338-0707
975,충청지사, ,,,
976,충효점,경상북도,경주시,경상북도 경주시 충효중앙길 65(충효동),054-771-9964
977,칠곡2점,대구광역시,북구,대구광역시 북구 구암동 674-4,053-323-5515
978,칠금점,충청북도,충주시,"충청북도 충주시 금릉로 45, 109(칠금동, 현대아파트상가동)",043-854-2900
979,칠보점,경기도,수원시권선구,경기도 수원시권선구 금호로 2 1층 102호,031-293-2443
980,칠성점,대구광역시,북구,"대구광역시 북구 칠성로15길  8, 1층",053-428-2977
981,침산점,대구광역시,북구,대구광역시 북구 침산동 1466-1,053-353-0396
982,탄방점,대전광역시,서구,대전광역시 서구 탄방동 804,042-489-8008
983,탄현점,경기도,고양시일산서구,경기도 고양시일산서구 탄현로 74,031-911-9229
984,탕정점,충청남도,아산시,충청남도 아산시 탕정면 탕정면로 230-11,041-543-9298
985,태백점,강원도,태백시,강원도 태백시 먹거리길  66,033-553-0155
986,태백주공점,강원도,태백시,강원도 태백시 감천로 28(황지동),033-553-5619
987,태안점,충청남도,태안군,충청남도 태안군 태안읍 시장2길 42,041-672-4441
988,태장점,강원도,원주시,강원도 원주시 북원로 2696(태장동),033-742-9192
989,태전동점,경기도,광주시,경기도 광주시 태봉로 31-3 105호(태전동),031-798-3361
990,태전점,대구광역시,북구,대구광역시 북구 태전동 162-30,053-312-1977
991,"태평1,3동점",경기도,성남시수정구,"경기도 성남시수정구 남문로 14, 1층 일부호 (태평동)",031-754-2456
992,"태평2,4동점",경기도,성남시수정구,"경기도 성남시수정구 남문로102번길 1(태평동, 1층)",031-756-5544
993,태평2점,대전광역시,중구,대전광역시 중구 태평동 334-7,042-534-4455
994,태평상가점,인천광역시,계양구,"인천광역시 계양구 계산4동 1085-2, 3 태평@상가 114",032-552-0921
995,테크노점,충청북도,청주시흥덕구,충청북도 청주시흥덕구 송절동 822,043-268-7798
996,테크노점(대구),대구광역시,달성군,대구광역시 달성군 유가면 테크노상업로 98,053-616-9980
997,테크노점(아산),충청남도,아산시,충청남도 아산시 둔포면 석곡리 1520 아산테크노빌딩 102,041-545-5592
998,토곡점,부산광역시,연제구,부산광역시 연제구 연산동 410-2,051-753-9992
999,통영1점,경상남도,통영시,"경상남도 통영시 중앙로 255 106호(북신동,동우상가)",055-646-0339
1000,통영2점,경상남도,통영시,경상남도 통영시 도천동 1021-1 영생상가나동 111호,055-643-4040
1001,퇴계동점,강원도,춘천시,"강원도 춘천시 행촌로32번길  5-6, 1층",033-257-4134
1002,퇴계원점,경기도,남양주시,경기도 남양주시 퇴계원면 경춘북로 520번길 4,031-572-2980
1003,퇴계주공점,강원도,춘천시,강원도 춘천시 지석로 74-11 A13(퇴계동),033-262-9298
1004,퇴촌점,경기도,광주시,경기도 광주시 퇴촌면 광동로 97,031-766-5633
1005,파동점,대구광역시,수성구,대구광역시 수성구 파동 199-22 1층,053-768-0770
1006,파인힐(공단점),경기도,시흥시,경기도 시흥시 마유로 226 120호,031-319-0084
1007,파장2점,경기도,수원시장안구,"경기도 수원시장안구 파장천로 44번 88, 1층(파장동)",031-251-8944
1008,파장점,경기도,수원시장안구,경기도 수원시장안구 파장로 79(정자동),031-246-7970
1009,판암2점,대전광역시,동구,대전광역시 동구 판암동 234 6단지상가 101,042-272-2999
1010,팽성점,경기도,평택시,"경기도 평택시 팽성읍 안정쇼핑로 77-2, 12",031-691-6916
1011,평거점,경상남도,진주시,경상남도 진주시 진양호로 187,055-745-3119
1012,평내점,경기도,남양주시,경기도 남양주시 경춘로 1302,031-591-3731
1013,평리점,대구광역시,서구,대구광역시 서구 평리동 618-1,053-562-5997
1014,평원점,강원도,원주시,강원도 원주시 평원로 67(평원동),033-748-0567
1015,평창점(강원),강원도,평창군,강원도 평창군 평창읍 평창중앙로 84,033-333-0010
1016,평촌3점,경기도,안양시동안구,경기도 안양시동안구 관양동 1589-1 한가람상가 103호,031-381-7457
1017,평촌5점,경기도,안양시동안구,"경기도 안양시동안구 동안로 2.109(호계동,무궁화진흥아파트상가)",031-381-6777
1018,평택1점,경기도,평택시,"경기도 평택시 중앙로 19(통복동, 2층)",031-654-5474
1019,평택지산점,경기도,평택시,경기도 평택시 지산동 1130,031-664-7272
1020,포남동점,강원도,강릉시,강원도 강릉시  강릉대로527번 15,033-651-3624
1021,포남로얄점,강원도,강릉시,강원도 강릉시  경강로 2265(포남동),033-642-1119
1022,포도원점,경기도,안양시동안구,경기도 안양시동안구 호계동 859-13,031-458-8408
1023,포승점,경기도,평택시,경기도 평택시 포승읍 석정리 1257-13 1층 3,031-682-1007
1024,포천점,경기도,포천시,경기도 포천시 중앙로 184,031-535-9588
1025,포항이동점,경상북도,포항시남구,경상북도 포항시남구 대잠동 469-3,054-275-9972
1026,포항장성점,경상북도,포항시북구,경상북도 포항시북구 성실로 24-1,054-254-9401
1027,포항터미널점,경상북도,포항시남구,경상북도 포항시남구 중섬로 25(대잠동),054-284-9952
1028,표선점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선리 839-7,064-787-0075
1029,풍납점,서울특별시,송파구,서울특별시 송파구 풍성로 24(풍납동),02-474-7649
1030,풍동식사점,경기도,고양시일산동구,경기도 고양시일산동구 숲속마을2로 100,031-907-9290
1031,풍무2점,경기도,김포시,"경기도 김포시 풍무로 51, 101(풍무동)",031-997-8592
1032,풍산마실점,경기도,하남시,"경기도 하남시 미사강변한강로334번안길 13, 1층 (망월동)",031-795-7194
1033,하남신도시점,경기도,하남시,경기도 하남시 신장2동 528 현대A 116-115,031-793-7834
1034,하늘도시점,인천광역시,중구,인천광역시 중구 중산동 1885-11,032-751-3147
1035,하당동아점,전라남도,목포시,전라남도 목포시 신흥로45번길 2 상가112호,061-283-0015
1036,하당부영점,전라남도,목포시,전라남도 목포시 삼향천로91번길 26(옥암동),061-281-9943
1037,하대원점,경기도,성남시중원구,"경기도 성남시중원구 마지로155번길 25-7(하대원동,1층)",031-755-0521
1038,하동점,경상남도,하동군,경상남도 하동군 하동읍 읍내리 1283-2,055-883-7985
1039,하북점,경기도,평택시,경기도 평택시 진위면 하북4길 3,031-668-0933
1040,하성점,경기도,김포시,경기도 김포시 하성면 애기봉로806번길 67,031-989-1909
1041,하소동점,충청북도,제천시,충청북도 제천시 용두대로21길 9(하소동),043-644-4507
1042,하안1점,경기도,광명시,"경기도 광명시 안현로 19(하안동, 단지상가 111호)",02-809-6638
1043,하안5점,경기도,광명시,경기도 광명시 하안1동 702-2 5단지 일반상가 109,02-899-0119
1044,하안7점,경기도,광명시,경기도 광명시 하안3동 295-1 주공7단지 종합상가 106,02-803-5789
1045,하안9점,경기도,광명시,경기도 광명시 하안동 13-2 9단지 종합상가 101,02-892-6923
1046,학다리점,강원도,홍천군,강원도 홍천군  홍천읍 꽃뫼로 120,033-433-6887
1047,학성점,강원도,원주시,강원도 원주시 천사로 164(일산동),033-748-4456
1048,학익점,인천광역시,미추홀구,인천광역시 미추홀구 한나루로 425  1층,032-868-0900
1049,학장점,부산광역시,사상구,부산광역시 사상구 학감대로 129,051-316-9700
1050,학하.한밭대점,대전광역시,유성구,대전광역시 유성구 학하남로19번길 16(계산동),042-825-9280
1051,한대역점,경기도,안산시상록구,"경기도 안산시상록구 사동 1186-8, 101호",031-437-3392
1052,한림점,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림중앙로 3-1,064-796-7603
1053,한솔새롬점,세종특별자치시,새롬북로,세종특별자치시  새롬북로 13,044-868-9239
1054,한솔점,경기도,성남시분당구,"경기도 성남시분당구 정자로 113, 한솔마을5단지상가101호(정자동)",031-713-6615
1055,한신점,인천광역시,서구,인천광역시 서구 서곶로 12 한신종합상가 208호,032-574-9300
1056,한아름점,경기도,부천시원미구,경기도 부천시원미구 상동 393,032-325-2629
1057,한주점,경기도,의정부시,경기도 의정부시 평화로322번길 18(호원동),031-871-1717
1058,함덕점,제주특별자치도,제주시,제주특별자치도 제주시 초천읍 평사길 4-3,064-783-9193
1059,함백점,강원도,정선군,강원도 정선군 신동읍 함백로 319,033-378-7637
1060,함양점,경상남도,함양군,경상남도 함양군 함양읍 용평리 702-12,055-963-7474
1061,함평점,전라남도,함평군,전라남도 함평군 함평읍 광남길 83,061-324-8892
1062,합덕점,충청남도,당진시,충청남도 당진시 합덕읍 합덕시장로 176,041-362-5366
1063,합정동점,서울특별시,마포구,서울특별시 마포구 포은로 52(합정동),02-323-8065
1064,합포점,경상남도,창원시마산합포구,경상남도 창원시마산합포구 장군동4가 24-6,055-222-3592
1065,해남점,전라남도,해남군,전라남도 해남군 해남읍 중앙1로 98,061-536-5700
1066,해미점,충청남도,서산시,충청남도 서산시 해미면 남문5로 4,041-688-9292
1067,해방촌점,서울특별시,용산구,서울특별시 용산구 용산동2가 1-46,02-774-3110
1068,해운대점,부산광역시,해운대구,부산광역시 해운대구 우동 541-5 해운대비치오피스텔 101,051-744-3803
1069,해운대좌동주공2,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 118 주공2단지 분산상가 나-105,051-701-8181
1070,행당동점,서울특별시,성동구,"서울특별시 성동구 행당로 119 (행당동,1층)",02-2294-6676
1071,향남점,경기도,화성시,"경기도 화성시 향남읍 행정서로 1길 44, 103호",031-8059-2288
1072,혁신점,강원도,원주시,강원도 원주시 건강로 17-3 (101),033-732-9595
1073,혁신점(충북),충청북도,진천군,충청북도 진천군 덕산읍 두촌리 2463,043-533-6838
1074,현대점(수원),경기도,수원시권선구,경기도 수원시권선구 세지로82번길 37(권선동),031-239-5225
1075,현리점,경기도,가평군,"경기도 가평군 조종면 현창로 50, 1층",031-585-1015
1076,호계매곡점,울산광역시,북구,울산광역시 북구 호계동 255-9,052-298-2007
1077,호계사거리점,경기도,안양시동안구,"경기도 안양시동안구 경수대로507번 13, 상가동 101호 (호계동,정화연립)",031-455-6333
1078,호성점,전라북도,전주시덕진구,전라북도 전주시덕진구 호성동 2길 9,063-245-9282
1079,호원점,경기도,의정부시,경기도 의정부시 신흥로 119번길 54,031-873-9295
1080,홍도점,대전광역시,동구,대전광역시 동구 홍도동 72-32,042-623-8177
1081,홍성2점,충청남도,홍성군,충청남도 홍성군 홍성읍 조양로 190,041-633-8148
1082,홍성주공점,충청남도,홍성군,충청남도 홍성군 홍성읍 문화로72번길 92,041-633-9284
1083,홍은1점,서울특별시,서대문구,서울특별시 서대문구 홍은2동 9-56 1층,02-391-9992
1084,홍은동점,서울특별시,서대문구,서울특별시 서대문구 홍은동 427-4,02-394-9454
1085,홍익대점,서울특별시,마포구,"서울특별시 마포구 독막로22길 21, 1층101호(창전동)",02-334-4161
1086,홍익점,경기도,안성시,"경기도 안성시 금광면 종합운동장로 132, 홍익아파트상가 107",031-671-1130
1087,화곡1점,서울특별시,강서구,"서울특별시 강서구 월정로28길 24(화곡동, 1층)",02-2691-9393
1088,화명점,부산광역시,북구,부산광역시 북구 화명동 1417-6,051-342-8833
1089,화봉.연암점,울산광역시,북구,울산광역시 북구 송내1길 18(화봉동),052-289-9941
1090,화서점,경기도,수원시팔달구,경기도 수원시팔달구 팔달로127번길 16-4(화서동),031-253-5522
1091,화성마도점,경기도,화성시,경기도 화성시 마도면 석교로 171,031-355-0019
1092,화성시청점,경기도,화성시,경기도 화성시 남양읍 역골로 3-20 ,031-357-9275
1093,화순점,전라남도,화순군,전라남도 화순군 화순읍 광덕로 142,061-374-5557
1094,화양동점,서울특별시,광진구,"서울특별시 광진구 능동로13길 70(화양동, 1층)",02-468-8163
1095,화원점,대구광역시,달성군,"대구광역시 달성군 화원읍 화원로2길, 27",053-634-2022
1096,화정점,광주광역시,서구,광주광역시 서구 화정동 766-1,062-375-8100
1097,환호점,경상북도,포항시북구,경상북도 포항시북구 삼호로 458,054-252-4762
1098,황간점,충청북도,영동군,충청북도 영동군 황간면 남성리 558-1,043-744-9266
1099,황성점,경상북도,경주시,경상북도 경주시 용담로92번길 43-4,054-746-1700
1100,황제점,대구광역시,서구,대구광역시 서구 내당동 69-26,053-558-5777
1101,회원교방점,경상남도,창원시마산회원구,경상남도 창원시마산회원구 회원남로 39-1,055-248-9211
1102,횡성점,강원도,횡성군,강원도 횡성군 횡성읍 태기로 35,033-343-3813
1103,횡성중앙점,강원도,횡성군,"강원도 횡성군 횡성읍 문정로19번길, 13-3",033-343-3371
1104,효가리점,강원도,동해시,"강원도 동해시 청운로 71(쇄운동, 104)",033-521-8185
1105,효돈점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 하효동 142-1,064-767-2314
1106,효성1점,인천광역시,계양구,인천광역시 계양구 효성2동 273-91 층,032-547-8599
1107,효성2점,인천광역시,계양구,인천광역시 계양구 효성1동 31-4,032-548-9292
1108,효성점,인천광역시,남동구,인천광역시 남동구 백범로247번길 93-26,032-466-9333
1109,효자점(포항),경상북도,포항시남구,경상북도 포항시남구 효자동 119-1,054-252-7800
1110,후곡점,경기도,고양시일산서구,경기도 고양시일산서구 강선로 140,031-913-6062
1111,후평2동점,강원도,춘천시,강원도 춘천시 후만로 37,033-251-9252
1112,후포점,경상북도,울진군,경상북도 울진군 후포면 후포리 623-130,054-787-8575
1113,훼미리점,서울특별시,송파구,"서울특별시 송파구 중대로 24(문정동, 훼미리상가125호)",02-448-9200
1114,휴먼시아점,서울특별시,금천구,"서울특별시 금천구 금하로1가길 28 (독산동,지상1층)",02-898-2332
1115,휴천점,경상북도,영주시,경상북도 영주시 휴천2동 303-21,054-635-5553
1116,흑석동점,서울특별시,동작구,서울특별시 동작구 흑석동 96-3,02-814-5832
1117,흥업점,강원도,원주시,강원도 원주시 흥업면 남원로 82,033-763-4291
1118,흥해점,경상북도,포항시북구,경상북도 포항시북구 흠해흡 초곡지구로52번길 28-6,054-261-9982
1119,흰돌점,경기도,고양시일산동구,경기도 고양시일산동구 일산로 11 ,031-903-1333
1120,CNTTEST,00,18,00 18 신사동 주소,02-123-1234
